495,-591.070868347339,307,2253,47
496,-515.3979603729604,200,2296,42
497,-364.4917239383897,448,2250,51
498,-438.0218253968255,375,2268,57
499,-502.28466533466536,439,2255,53
500,-233.21977355977353,283,2251,35
501,-499.4191240132416,351,2272,43
502,-357.29657199525616,358,2260,42
503,-511.38122792240443,341,2252,49
504,-465.7219974469974,298,2251,45
505,-403.43431462328516,251,2250,28
506,-495.8642496392496,280,2256,42
507,-505.86581162502216,311,2254,43
508,-334.71465677778485,368,2265,48
509,-360.6038488938209,385,2254,42
510,-408.1990256088941,285,2252,45
511,-640.2662698412698,366,2265,48
512,-489.88661191749424,331,2284,51
513,-579.825534067382,441,2283,75
514,-350.22786002785875,463,2263,46
515,-330.57467614085266,230,2258,38
516,-340.8626858435681,418,2251,47
517,-403.66923076923075,264,2273,43
518,-354.1738388718264,446,2289,56
519,-532.5219176764067,442,2257,52
520,-552.0867243867244,320,2252,52
521,-394.7447337384838,543,2283,53
522,-513.1158305746541,267,2288,43
523,-389.99513694366635,537,2258,57
524,-536.098041692362,212,2262,32
525,-367.4858431729949,390,2251,46
526,-539.8956349206348,266,2253,54
527,-445.100937950938,226,2254,45
528,-366.7504201680672,229,2251,38
529,-446.8677587663432,354,2289,45
530,-361.0425229867118,295,2254,41
531,-612.6168664668663,199,2251,32
532,-741.1619769119769,361,2262,49
533,-365.8556860093238,286,2270,39
534,-382.52558968808955,247,2252,39
535,-422.9751269198638,341,2251,43
536,-696.7860016794799,234,2289,44
537,-419.30620374249406,175,2250,30
538,-564.5680555555557,224,2256,43
539,-522.3096408217376,450,2256,51
540,-481.17046854112067,359,2271,41
541,-468.3186507936508,203,2262,39
542,-760.1824564324562,274,2270,56
543,-435.6320076475249,425,2250,48
544,-560.5047175047175,233,2260,43
545,-628.6830997882412,414,2274,40
546,-409.6969576719577,364,2291,48
547,-526.3729853479854,257,2261,51
548,-380.0695276945277,258,2258,33
549,-602.142472111222,309,2289,42
550,-346.5898303142767,567,2266,53
551,-411.44201214907105,390,2289,43
552,-365.96422990799056,417,2276,45
553,-386.0377952957567,289,2251,39
554,-448.9404752110635,424,2295,52
555,-477.7422516205299,420,2287,51
556,-395.5557889822596,255,2253,43
557,-461.9618633540373,673,2292,67
558,-573.0953282828282,208,2250,37
559,-418.0360903464352,287,2291,31
560,-425.98500892382464,436,2259,46
561,-560.8190476190475,312,2253,57
562,-503.4498543123543,297,2251,46
563,-314.50774898274886,469,2255,47
564,-579.9926046176047,201,2270,30
565,-356.9100288600289,219,2256,33
566,-364.6433927183927,269,2251,40
567,-445.8573644609359,321,2258,42
568,-333.09265873015875,345,2265,45
569,-416.24700039259466,429,2251,45
570,-401.00128239200194,325,2292,35
571,-276.66465534379626,506,2274,46
572,-445.57882307750725,394,2255,46
573,-488.5819153069154,163,2250,27
574,-548.4468975468976,345,2250,51
575,-479.12359943977594,438,2287,56
576,-628.4137021475257,405,2281,38
577,-379.74772172272174,418,2256,56
578,-486.56774891774893,164,2284,38
579,-549.8188852813853,214,2253,43
580,-351.88141025641033,201,2252,30
581,-425.60966983173233,466,2254,50
582,-641.699938949939,200,2279,43
583,-413.57202763711376,311,2252,43
584,-527.8191197691197,289,2258,43
585,-339.2763378778084,337,2253,38
586,-533.5215440115439,277,2257,43
587,-440.1945226668756,412,2269,47
588,-404.0330264648677,390,2254,50
589,-643.6422208406251,316,2281,49
590,-437.7622299922299,224,2257,38
591,-738.1111207505946,429,2255,58
592,-516.381240981241,256,2253,44
593,-464.9100233100233,243,2250,41
594,-312.5598827098827,367,2252,45
595,-608.9668333300687,296,2268,43
596,-354.3833980535594,337,2252,43
597,-446.4817970917971,322,2291,48
598,-536.0430773936207,261,2261,37
599,-455.8154761904762,186,2252,33
600,-485.42615440115435,213,2259,41
601,-436.9936611182936,570,2250,53
602,-563.9113253314754,368,2252,50
603,-560.1871332371331,183,2281,40
604,-488.32337662337665,148,2250,29
605,-454.67929292929296,394,2278,42
606,-328.73159337738286,279,2264,30
607,-574.5117583396997,258,2287,45
608,-582.8864052614053,162,2258,30
609,-424.6819513819514,216,2253,44
610,-467.95568521868967,488,2251,49
611,-503.36256506651245,459,2256,53
612,-405.71901709401715,265,2294,42
613,-618.9877899877898,269,2251,46
614,-723.613411548194,488,2274,49
