0,-2697,899
1,-1740,580
2,-1104,368
3,-1668,556
4,-1596,532
5,-1530,510
6,-2340,780
7,-1590,530
8,-2916,972
9,-1626,542
10,-1365,455
11,-2394,798
12,-1161,387
13,-1599,533
14,-1311,437
15,-2400,800
16,-1833,611
17,-1506,502
18,-1251,417
19,-1341,447
20,-1497,499
21,-1272,424
22,-1206,402
23,-1056,352
24,-1725,575
25,-1992,664
26,-2058,686
27,-1110,370
28,-1392,464
29,-1710,570
30,-1812,604
31,-1320,440
32,-1701,567
33,-1887,629
34,-2058,686
35,-1008,336
36,-1251,417
37,-1671,557
38,-2097,699
39,-1488,496
40,-1578,526
41,-1320,440
42,-1716,572
43,-2250,750
44,-1233,411
45,-1239,413
46,-1734,578
47,-1935,645
48,-1755,585
49,-1737,579
50,-1707,569
51,-1170,390
52,-1203,401
53,-1482,494
54,-1950,650
55,-2043,681
56,-2124,708
57,-1953,651
58,-1239,413
59,-2568,856
60,-1683,561
61,-2013,671
62,-1905,635
63,-1722,574
64,-891,297
65,-1515,505
66,-1371,457
67,-1032,344
68,-1761,587
69,-1245,415
70,-1581,527
71,-1011,337
72,-1317,439
73,-1899,633
74,-2001,667
75,-999,333
76,-1416,472
77,-1419,473
78,-1191,397
79,-828,276
80,-1812,604
81,-1554,518
82,-1698,566
83,-1347,449
84,-900,300
85,-1407,469
86,-1485,495
87,-1329,443
88,-1356,452
89,-1608,536
90,-1626,542
91,-1629,543
92,-1785,595
93,-1266,422
94,-1191,397
95,-1926,642
96,-1353,451
97,-1170,390
98,-1284,428
99,-1308,436
100,-1410,470
101,-948,316
102,-1308,436
103,-1911,637
104,-1437,479
105,-1533,511
106,-1335,445
107,-1371,457
108,-1125,375
109,-1236,412
110,-1491,497
111,-990,330
112,-1605,535
113,-1539,513
114,-1557,519
115,-2007,669
116,-1842,614
117,-1713,571
118,-1863,621
119,-1269,423
120,-1680,560
121,-1716,572
122,-1200,400
123,-891,297
124,-1164,388
125,-1257,419
126,-1173,391
127,-1563,521
128,-1326,442
129,-1329,443
130,-1104,368
131,-951,317
132,-1263,421
133,-1416,472
134,-1167,389
135,-1449,483
136,-1149,383
137,-918,306
138,-1512,504
139,-1047,349
140,-1293,431
141,-1782,594
142,-1365,455
143,-1365,455
144,-1173,391
145,-732,244
146,-1062,354
147,-1293,431
148,-1632,544
149,-1230,410
150,-1389,463
151,-1041,347
152,-1191,397
153,-1221,407
154,-1296,432
155,-1572,524
156,-714,238
157,-1500,500
158,-1026,342
159,-1500,500
160,-1404,468
161,-1611,537
162,-1224,408
163,-1596,532
164,-1392,464
165,-939,313
166,-756,252
167,-1128,376
168,-1563,521
169,-1518,506
170,-1437,479
171,-1242,414
172,-675,225
173,-1548,516
174,-1137,379
175,-1281,427
176,-792,264
177,-990,330
178,-1308,436
179,-1035,345
180,-690,230
181,-1029,343
182,-1104,368
183,-1197,399
184,-1053,351
185,-972,324
186,-930,310
187,-1065,355
188,-753,251
189,-1308,436
190,-1446,482
191,-732,244
192,-597,199
193,-1017,339
194,-1638,546
195,-1233,411
196,-978,326
197,-867,289
198,-1326,442
199,-1515,505
200,-1440,480
201,-1206,402
202,-1011,337
203,-735,245
204,-975,325
205,-954,318
206,-855,285
207,-1002,334
208,-1035,345
209,-1380,460
210,-558,186
211,-1254,418
212,-1251,417
213,-1398,466
214,-1431,477
215,-1221,407
216,-765,255
217,-1284,428
218,-936,312
219,-1140,380
220,-822,274
221,-1110,370
222,-816,272
223,-1098,366
224,-960,320
225,-1020,340
226,-1074,358
227,-618,206
228,-1281,427
229,-1068,356
230,-1002,334
231,-804,268
232,-888,296
233,-1020,340
234,-552,184
235,-861,287
236,-1416,472
237,-1332,444
238,-1212,404
239,-606,202
240,-792,264
241,-1002,334
242,-711,237
