0,1969,284
1,2017,234
2,1978,314
3,1961,289
4,1999,275
5,1978,277
6,1872,380
7,2013,244
8,1904,384
9,2051,232
10,1886,405
11,1961,293
12,2004,249
13,1969,292
14,1955,304
15,2011,256
16,2036,219
17,2045,214
18,1892,359
19,2090,193
20,2031,224
21,1985,267
22,1957,294
23,1856,402
24,2010,278
25,2067,186
26,2103,148
27,1922,331
28,2047,211
29,2046,205
30,1851,401
31,1920,370
32,2063,199
33,2020,242
34,1922,340
35,1880,384
36,1882,370
37,1944,342
38,1965,291
39,1964,291
40,1894,358
41,1963,320
42,1964,290
43,1863,395
44,1965,299
45,2003,256
46,1966,328
47,1892,361
48,1944,317
49,1916,338
50,1900,354
51,2055,197
52,1926,345
53,1995,294
54,1956,294
55,1992,274
56,1930,326
57,2093,176
58,1905,358
59,1942,320
60,1936,359
61,1987,307
62,1996,292
63,1725,526
64,2119,149
65,2072,204
66,2080,175
67,1960,335
68,1878,380
69,1892,358
70,2053,197
71,2085,190
72,1637,661
73,1822,435
74,1977,279
75,1877,374
76,1932,325
77,1926,347
78,2020,241
79,1659,606
80,2097,199
81,1862,397
82,2101,149
83,1936,327
84,1987,264
85,1846,408
86,2031,254
87,1985,283
88,2035,234
89,1896,355
90,2046,222
91,2029,231
92,1994,256
93,1947,305
94,1923,357
95,1893,357
96,1999,254
97,1696,559
98,1793,462
99,1849,442
100,1916,371
101,1733,561
102,2126,155
103,2040,247
104,1911,364
105,1984,291
106,2032,225
107,2007,244
108,1967,287
109,1989,274
110,1796,458
111,1950,339
112,2042,208
113,1717,536
114,1978,272
115,1891,402
116,1801,488
117,2048,212
118,1915,343
119,2093,159
120,2080,172
121,1710,546
122,1834,418
123,2091,189
124,1949,302
125,1778,507
126,1759,491
127,1746,511
128,2029,227
129,1916,378
130,2027,230
131,1877,387
132,1838,453
133,2008,242
134,1875,376
135,1982,305
136,1823,431
137,2066,187
138,1860,392
139,2022,245
140,1836,415
141,2009,242
142,1993,258
143,1918,367
144,2019,234
145,1948,315
146,1951,325
147,1959,303
148,1743,507
149,2078,180
150,1962,333
151,2068,216
152,1877,377
153,1923,329
154,1998,258
155,1995,268
156,2012,240
157,1836,443
158,1995,262
159,1966,286
160,2057,194
161,1878,412
162,2013,241
163,1975,280
164,2136,152
165,1973,277
166,1705,564
167,1890,406
168,1862,390
169,1973,284
170,2018,274
171,2076,207
172,1923,342
173,1980,287
174,1968,318
175,1926,328
176,2024,226
177,1817,437
178,1799,460
179,1896,355
180,1878,380
181,1900,350
182,2019,238
183,2061,232
184,1996,262
185,1961,289
186,2017,275
187,1942,321
188,1994,258
189,2015,242
190,2029,221
191,2032,226
192,2006,254
193,1880,391
194,1882,371
195,1971,291
196,1986,268
197,2030,226
198,2064,190
199,2063,222
200,1797,455
201,1898,356
202,1938,334
203,2002,258
204,1964,305
205,2067,197
206,1940,321
207,1957,294
208,1870,391
209,2024,239
210,1986,277
211,1893,358
212,2000,250
213,1992,259
214,1991,304
215,1661,591
216,1729,523
217,1779,503
218,2022,234
219,1990,288
220,2018,269
221,2096,154
222,1940,318
223,2024,226
224,2053,232
225,2089,163
226,2022,232
227,1894,364
228,1965,310
229,2075,179
230,2098,185
231,1968,283
232,2083,188
233,2011,249
234,1885,412
235,1902,354
236,1968,285
237,2022,235
238,2016,257
239,2049,237
240,1955,312
241,2047,246
242,1932,320
243,1843,454
244,2016,234
245,2024,246
246,1917,343
247,2054,200
248,2050,200
249,2066,197
250,1861,427
251,2011,245
252,1928,330
253,1822,428
254,1937,359
255,1716,573
256,1917,343
257,1951,299
258,1970,296
259,1949,339
260,1901,363
261,1982,282
262,2012,279
263,2024,244
264,1920,334
265,1994,265
266,1939,321
267,1994,259
268,1923,370
269,1889,362
270,1954,331
271,2035,226
272,1942,338
273,1986,267
274,2015,242
275,1797,459
276,1710,554
277,1909,378
278,1995,295
279,1927,325
280,2023,230
281,2001,250
282,1951,308
283,2011,263
284,1933,317
285,2052,210
286,1990,264
287,2036,250
288,2143,117
289,2087,193
290,2012,254
291,2050,239
292,1996,265
293,1933,336
294,1878,384
295,1970,280
296,2017,233
297,2011,241
298,2029,223
299,1960,300
300,2051,242
301,1968,286
302,2046,245
303,2095,155
304,1997,255
305,1968,282
306,1901,370
307,1748,511
308,1940,324
309,2000,262
310,1998,286
311,2081,201
312,2015,237
313,2009,248
314,2020,232
315,2021,243
